name,coverage
E05007124 Priory Heath,0.0
E05007125 Rushmere,0.0
E05007126 St John's,0.0
E05007127 St Margaret's,0.0
E05007128 Sprites,0.0
E05007129 Stoke Park,0.0
E05007130 Westgate,0.0
E05007131 Whitehouse,0.0
E05007132 Whitton,0.0
E05007362 Ashford Common,0.0
E05007363 Ashford East,0.0
E05007364 Ashford North and Stanwell South,0.0
E05007365 Ashford Town,0.0
E05007366 Halliford and Sunbury West,0.0
E05007367 Laleham and Shepperton Green,86.19356644663729,200
E05007368 Riverside and Laleham,0.0
E05007369 Shepperton Town,0.0
E05007370 Staines,0.0
E05007371 Staines South,0.0
E05007372 Stanwell North,0.0
E05007373 Sunbury Common,0.0
E05007374 Sunbury East,0.0
E05007457 Arley and Whitacre,85.06676222455727,200
E05007458 Atherstone Central,0.0
E05007459 Atherstone North,0.0
E05007460 Atherstone South and Mancetter,52.69817308837977,200
E05007461 Baddesley and Grendon,74.31904599326316,198,2
E05007462 Coleshill North,58.54115091654329,200
E05007463 Coleshill South,70.06821749318809,200
E05007464 Curdworth,89.06841965579079,195,5
E05007465 Dordon,0.0
E05007466 Fillongley,90.2146440136993,194,6
E05007467 Hartshill,47.04831563731596,200
E05007468 Hurley and Wood End,86.57498207633573,200
E05007469 Kingsbury,0.0
E05007470 Newton Regis and Warton,87.7406174205777,198,2
E05007471 Polesworth East,0.0
E05007472 Polesworth West,0.0
E05007473 Water Orton,0.0
E05007562 Buckingham,0.0
E05007563 Churchill,0.0
E05007564 Cokeham,0.0
E05007565 Eastbrook,0.0
E05007566 Hillside,0.0
E05007567 Manor,71.845655915193,200
E05007568 Marine,0.0
E05007569 Mash Barn,0.0
E05007570 Peverel,0.0
E05007571 St Mary's,0.0
E05007572 St Nicolas,0.0
E05007573 Southlands,0.0
E05007574 Southwick Green,0.0
E05007575 Widewater,0.0
E05007694 Broadwater,0.0
E05007695 Castle,0.0
E05007696 Central,0.0
E05007697 Durrington,0.0
E05007698 Gaisford,0.0
E05007699 Goring,0.0
E05007700 Heene,0.0
E05007701 Marine,0.0
E05007702 Northbrook,0.0
E05007703 Offington,76.96044456346473,200
E05007704 Salvington,0.0
E05007705 Selden,0.0
E05007706 Tarring,0.0
E05008136 Abbey,0.0
E05008137 Albrighton,77.28710593221929,200
E05008138 Alveley and Claverley,92.82641089847674,190,10
E05008139 Bagley,0.0
E05008140 Battlefield,0.0
"E05008141 Bayston Hill, Column and Sutton",42.62078734302702,200
E05008142 Belle Vue,0.0
E05008143 Bishop's Castle,95.4688006391169,179,18,0,3
E05008144 Bowbrook,0.0
E05008145 Bridgnorth East and Astley Abbotts,47.37540264901731,200
E05008146 Bridgnorth West and Tasley,74.01002659318912,200
E05008147 Broseley,73.47530900272896,200
E05008148 Brown Clee,90.9791341054395,180,18,0,2
E05008149 Burnell,92.21867438599298,182,17,0,1
E05008150 Castlefields and Ditherington,0.0
E05008151 Cheswardine,85.41020764726957,195,5
E05008152 Chirbury and Worthen,87.97521861897361,181,15,4
E05008153 Church Stretton and Craven Arms,92.63177590953856,190,9,1
E05008154 Clee,85.62203373663094,191,9
E05008155 Cleobury Mortimer,93.09631030654077,179,18,0,3
E05008156 Clun,95.69158416011174,160,25,13,0,2
E05008157 Copthorne,0.0
E05008158 Corvedale,95.39635170322214,166,21,10,0,3
E05008159 Ellesmere Urban,0.0
E05008160 Harlescott,0.0
E05008161 Highley,52.384539391395805,200
E05008162 Hodnet,93.81753227787577,187,12,0,1
E05008163 Llanymynech,80.41482384243255,199,1
E05008164 Longden,83.96857191140334,195,5
E05008165 Loton,90.34470549023003,180,18,2
E05008166 Ludlow East,0.0
E05008167 Ludlow North,84.37054585315303,199,1
E05008168 Ludlow South,72.88517100971357,199,1
E05008169 Market Drayton East,80.99411457445756,200
E05008170 Market Drayton West,0.0
E05008171 Meole,0.0
E05008172 Rea Valley,75.09763899995772,200
E05008173 Monkmoor,0.0
E05008174 Much Wenlock,89.68227127816698,194,6
E05008178 Porthill,0.0
E05008179 Prees,91.79784761780283,185,12,3
E05008180 Quarry and Coton Hill,0.0
E05008181 Radbrook,0.0
E05008183 St Martin's,89.57679330288657,197,3
E05008186 Severn Valley,90.26160538279407,183,16,0,1
E05008187 Shawbury,91.26521154610705,194,6
E05008188 Shifnal North,93.90321250739537,195,5
E05008189 Shifnal South and Cosford,90.17305600936398,197,3
E05008190 Sundorne,0.0
E05008191 Tern,87.60936496419377,194,6
E05008192 The Meres,91.17820982187624,186,14
E05008193 Underdale,0.0
E05008194 Wem,94.06581286737593,188,9,3
E05008195 Whitchurch North,70.7132116166827,200
E05008196 Whitchurch South,89.2298627356555,196,4
E05008198 Worfield,93.26629059527066,185,12,3
E05008558 Almondbury,0.0
E05008559 Colne Valley,92.23516497958758,192,8
E05008560 Crosland Moor and Netherton,52.88903338561423,200
E05008561 Holme Valley North,90.1814146973597,198,2
E05008562 Kirkburton,83.32004473074058,197,3
E05008610 Alderley Edge,0.0
E05008611 Alsager,69.94546014587632,200
E05008612 Audlem,91.42838730714135,187,10,3
E05008613 Bollington,0.0
E05008614 Brereton Rural,88.02683063942519,194,6
E05008615 Broken Cross and Upton,0.0
E05008616 Bunbury,92.02102923462294,190,9,1
E05008617 Chelford,80.6880180481457,196,4
E05008618 Congleton East,82.23030669143309,200
E05008619 Congleton West,0.0
E05008620 Crewe Central,0.0
E05008621 Crewe East,0.0
E05008622 Crewe North,0.0
E05008623 Crewe St Barnabas,0.0
E05008624 Crewe South,0.0
E05008625 Crewe West,0.0
E05008626 Dane Valley,89.13922380442766,200
E05008627 Disley,63.74356070934622,200
E05008628 Gawsworth,94.68913356163077,185,11,4
E05008629 Handforth,0.0
E05008630 Haslington,91.93695243980899,197,3
E05008631 High Legh,92.28017381649046,189,8,3
E05008632 Knutsford,79.92509636848916,200
E05008633 Leighton,0.0
E05008634 Macclesfield Central,0.0
E05008635 Macclesfield East,0.0
E05008636 Macclesfield Hurdsfield,0.0
E05008637 Macclesfield South,0.0
E05008638 Macclesfield Tytherington,0.0
E05008639 Macclesfield West and Ivy,0.0
E05008640 Middlewich,68.40039203881146,200
E05008641 Mobberley,91.29168049399664,193,7
E05008642 Nantwich North and West,0.0
E05008643 Nantwich South and Stapeley,79.96492857961859,200
E05008644 Odd Rode,91.98718870976374,195,5
E05008645 Poynton East and Pott Shrigley,84.10013287326535,200
E05008646 Poynton West and Adlington,77.27556656715964,200
E05008647 Prestbury,90.91304490703617,198,2
E05008648 Sandbach Elworth,0.0
E05008649 Sandbach Ettiley Heath and Wheelock,0.0
E05008650 Sandbach Heath and East,0.0
E05008651 Sandbach Town,0.0
E05008652 Shavington,0.0
E05008653 Sutton,94.36881233647024,185,13,2
E05008654 Willaston and Rope,0.0
E05008655 Wilmslow Dean Row,0.0
E05008656 Wilmslow East,65.18492423687215,200
E05008657 Wilmslow Lacey Green,59.59192648236023,200
E05008658 Wilmslow West and Chorley,0.0
E05008659 Wistaston,34.65242734712094,200
E05008660 Wrenbury,93.85840576595085,180,15,5
E05008661 Wybunbury,91.37782453549178,193,6,1
E05008809 Aston,80.66713119780974,197,3
E05008810 Church Gresley,0.0
E05008811 Etwall,91.37081738834816,195,5
E05008812 Hatton,0.0
E05008813 Hilton,88.74151251850357,198,2
E05008814 Linton,80.75529759217129,200
E05008815 Melbourne,88.27100832453469,199,1
E05008816 Midway,0.0
E05008817 Newhall and Stanton,71.26055292204201,200
E05008818 Repton,86.92956301446746,194,6
E05008819 Seales,87.11404415085526,200
E05008820 Stenson,0.0
E05008821 Swadlincote,0.0
E05008822 Willington and Findern,59.29777813163096,200
E05008823 Woodville,42.34023444758945,200
E05008954 Central,0.0
E05008955 Chiseldon and Lawn,89.15963899066804,200
E05008956 Covingham and Dorcan,0.0
E05008957 Eastcott,0.0
E05008958 Gorse Hill and Pinehurst,0.0
"E05008960 Liden, Eldene and Park South",0.0
E05008961 Lydiard and Freshbrook,0.0
E05008962 Mannington and Western,0.0
E05008963 Old Town,0.0
E05008965 Priory Vale,0.0
E05008966 Ridgeway,94.08294188565327,192,6,2
E05008967 Rodbourne Cheney,0.0
E05008968 St Andrews,72.34403283013104,200
E05008969 St Margaret and South Marston,80.65543466440809,200
E05008970 Shaw,0.0
E05008971 Walcot and Park North,0.0
E05008972 Wroughton and Wichelstowe,88.93144757917625,200
E05008974 Benn,0.0
E05008975 Bilton,0.0
"E05008976 Clifton, Newton and Churchover",78.73023165727062,200
E05008977 Coton and Boughton,0.0
E05008979 Hillmorton,55.6947748661265,200
E05008980 Leam Valley,89.73734471657234,193,7
E05008981 New Bilton,0.0
E05008982 Newbold and Brownsover,0.0
E05008983 Paddox,0.0
E05008984 Revel and Binley Woods,93.07737029221704,184,12,4
E05008985 Rokeby and Overslade,0.0
E05008986 Eastlands,0.0
E05008988 Wolvey and Shilton,70.91101938715738,197,3
E05008989 Aldershot Park,0.0
E05008990 Cherrywood,0.0
E05008991 Cove and Southwood,0.0
E05008992 Empress,0.0
E05008993 Fernhill,0.0
E05008994 Knellwood,0.0
E05008995 Manor Park,0.0
E05008996 North Town,0.0
E05008997 Rowhill,0.0
E05008998 St John's,0.0
E05008999 St Mark's,58.554240952414986,200
E05009000 Wellington,42.73661574329466,200
E05009001 West Heath,0.0
E05009002 Broxbourne and Hoddesdon South,73.26809262009242,200
E05009003 Cheshunt North,0.0
E05009004 Cheshunt South and Theobalds,0.0
E05009005 Flamstead End,64.83149108079789,200
E05009006 Goffs Oak,71.18328092890592,200
E05009007 Hoddesdon North,0.0
E05009008 Hoddesdon Town and Rye Park,0.0
E05009009 Rosedale and Bury Green,0.0
E05009010 Waltham Cross,0.0
E05009011 Wormley and Turnford,0.0
E05009030 Annfield Plain,78.93214887744811,200
E05009031 Aycliffe East,63.65044705022622,200
E05009032 Aycliffe North and Middridge,46.44485512227107,200
E05009033 Aycliffe West,0.0
E05009034 Barnard Castle East,94.68426913200643,170,27,0,3
E05009035 Barnard Castle West,97.38456618688244,122,43,23,0,10,0,0,2
E05009036 Belmont,0.0
E05009037 Benfieldside,0.0
E05009038 Bishop Auckland Town,0.0
E05009039 Bishop Middleham and Cornforth,79.67915381061898,200
E05009040 Blackhalls,88.31863219787367,198,2
E05009041 Brandon,67.49794111418731,200
E05009042 Burnopfield and Dipton,56.816077000484135,200
E05009043 Chester-le-Street East,0.0
E05009044 Chester-le-Street North,0.0
E05009045 Chester-le-Street South,0.0
E05009046 Chester-le-Street West Central,0.0
E05009047 Chilton,52.73968142412202,200
E05009048 Consett North,0.0
E05009049 Consett South,0.0
E05009050 Coundon,37.273946920212495,200
E05009051 Coxhoe,87.27802164147165,199,1
E05009052 Craghead and South Moor,0.0
E05009053 Crook,47.59694543981699,200
E05009054 Dawdon,0.0
E05009055 Deerness,78.04121960640155,200
E05009056 Delves Lane,0.0
E05009057 Deneside,0.0
E05009058 Durham South,72.49522123782295,200
E05009059 Easington,88.82942400445775,200
E05009060 Elvet and Gilesgate,0.0
E05009061 Esh and Witton Gilbert,68.59025455612343,198,2
E05009062 Evenwood,94.60887215228371,183,16,0,1
E05009063 Ferryhill,57.22091709630478,200
E05009064 Framwellgate and Newton Hall,70.94269378646517,200
E05009065 Horden,0.0
E05009066 Lanchester,92.92129920901931,184,16
E05009067 Leadgate and Medomsley,76.45698493077714,200
E05009068 Lumley,79.42979087735839,200
E05009069 Murton,76.98939062480773,200
E05009070 Neville's Cross,0.0
E05009071 North Lodge,0.0
E05009072 Passfield,0.0
E05009073 Pelton,70.90992698735685,200
E05009074 Peterlee East,0.0
E05009075 Peterlee West,0.0
E05009076 Sacriston,60.68062119292917,200
E05009077 Seaham,37.722053069576795,200
E05009078 Sedgefield,90.27357328453027,186,12,2
E05009079 Sherburn,72.24046362707303,200
E05009080 Shildon and Dene Valley,90.80828977786062,199,1
E05009081 Shotton and South Hetton,50.38638270376379,200
E05009082 Spennymoor,89.74031421077196,200
E05009083 Stanley,0.0
E05009084 Tanfield,71.25413479847275,200
E05009085 Tow Law,80.32520849171931,200
E05009086 Trimdon and Thornley,78.06417426423076,200
E05009087 Tudhoe,54.37701980840464,200
E05009088 Weardale,96.07619756911033,146,39,0,13,0,2
E05009089 West Auckland,54.33046580095113,200
E05009090 Willington and Hunwick,73.4144180969978,197,3
E05009091 Wingate,0.0
E05009092 Woodhouse Close,0.0
E05009093 Alnwick,91.44247289767327,191,8,1
E05009094 Amble,70.30748405577566,200
E05009095 Amble West with Warkworth,90.07351810807047,196,4
E05009096 Ashington Central,0.0
E05009097 Bamburgh,93.16007566211611,184,12,4
E05009098 Bedlington Central,0.0
E05009099 Bedlington East,0.0
E05009100 Bedlington West,84.20086980328199,200
E05009101 Bellingham,96.7223643054984,103,65,0,21,0,10,0,0,0,1
E05009102 Berwick East,0.0
E05009103 Berwick North,84.39887834532273,200
E05009104 Berwick West with Ord,77.20611736763821,200
E05009106 Bywell,86.47162562124946,196,4
E05009107 Choppington,0.0
E05009108 College,0.0
E05009109 Corbridge,90.03467436870004,195,5
E05009110 Cowpen,0.0
E05009111 Cramlington East,0.0
E05009112 Cramlington Eastfield,0.0
E05009113 Cramlington North,0.0
E05009114 Cramlington South East,0.0
E05009115 Cramlington Village,0.0
E05009116 Cramlington West,69.86953926620268,200
E05009117 Croft,0.0
E05009118 Druridge Bay,57.46028451582363,200
E05009119 Haltwhistle,95.35319776926801,162,23,12,0,3
E05009120 Hartley,48.61948348392466,200
E05009121 Haydon,0.0
E05009122 Haydon and Hadrian,92.88541721985305,160,31,9
E05009123 Hexham Central with Acomb,72.78744611078379,200
E05009124 Hexham East,0.0
E05009125 Hexham West,87.46133105678564,200
E05009126 Hirst,0.0
E05009127 Holywell,66.11752836277356,200
E05009128 Humshaugh,94.9022931832989,156,33,0,10,0,1
E05009129 Isabella,0.0
E05009130 Kitty Brewster,0.0
E05009131 Longhorsley,92.13802060344895,162,25,11,0,2
E05009132 Longhoughton,92.81833803941515,157,33,10
E05009133 Lynemouth,77.67315419144373,200
E05009134 Morpeth Kirkhill,0.0
E05009135 Morpeth North,0.0
E05009136 Morpeth Stobhill,0.0
E05009137 Newbiggin Central and East,0.0
E05009139 Norham and Islandshires,94.13808861634013,151,30,15,0,4
E05009141 Plessey,0.0
E05009142 Ponteland East and Stannington,86.94742507466711,189,9,2
E05009143 Ponteland North,94.07548175161519,186,12,2
E05009144 Ponteland South with Heddon,67.48684770570789,200
E05009145 Ponteland West,93.83465263082049,183,12,5
E05009146 Prudhoe North,0.0
E05009147 Prudhoe South,0.0
E05009148 Rothbury,95.99133383517128,126,48,0,17,0,8,0,0,1
E05009149 Seaton with Newbiggin West,0.0
E05009151 Shilbottle,88.69483107035404,191,8,1
E05009152 Sleekburn,40.99377836857839,200
E05009153 South Blyth,0.0
E05009154 South Tynedale,95.9021625469242,146,40,0,11,0,3
E05009155 Stakeford,0.0
E05009156 Stocksfield and Broomhaugh,88.60963724294542,200
E05009157 Wensleydale,0.0
E05009158 Wooler,96.55387027694414,136,47,0,14,0,0,3
"E05009281 Gobowen, Selattyn and Weston Rhyn",85.95939959173703,194,6
E05009282 Oswestry East,0.0
E05009283 Oswestry South,0.0
E05009284 Oswestry West,0.0
E05009285 Ruyton and Baschurch,82.64467149211431,195,5
E05009286 St Oswald,88.41467659786564,200
E05009287 Whittington,86.98930846569277,199,1
E05009288 Aldersgate,0.0
E05009289 Aldgate,0.0
E05009290 Bassishaw,0.0
E05009291 Billingsgate,0.0
E05009292 Bishopsgate,0.0
E05009293 Bread Street,0.0
E05009294 Bridge,0.0
E05009295 Broad Street,0.0
E05009296 Candlewick,0.0
E05009297 Castle Baynard,0.0
E05009298 Cheap,0.0
E05009299 Coleman Street,0.0
E05009300 Cordwainer,0.0
E05009301 Cornhill,0.0
E05009302 Cripplegate,0.0
E05009303 Dowgate,0.0
E05009304 Farringdon Within,0.0
E05009305 Farringdon Without,0.0
E05009306 Langbourn,0.0
E05009307 Lime Street,0.0
E05009308 Portsoken,0.0
E05009309 Queenhithe,0.0
E05009310 Tower,0.0
E05009311 Vintry,0.0
E05009312 Walbrook,0.0
E05009313 Chopwell and Rowlands Gill,67.80882031433065,200
E05009317 Bethnal Green East,0.0
E05009318 Blackwall & Cubitt Town,0.0
E05009319 Bow East,0.0
E05009320 Bow West,0.0
E05009321 Bromley North,0.0
E05009322 Bromley South,0.0
E05009323 Canary Wharf,0.0
E05009324 Island Gardens,0.0
E05009325 Lansbury,0.0
E05009326 Limehouse,0.0
E05009327 Mile End,0.0
E05009328 Poplar,0.0
E05009329 St Dunstan's,0.0
E05009330 St Katharine's & Wapping,0.0
E05009331 Bethnal Green West,0.0
E05009332 Shadwell,0.0
E05009333 Spitalfields & Banglatown,0.0
E05009334 Stepney Green,0.0
E05009335 Weavers,0.0
E05009336 Whitechapel,0.0
E05009352 Blackwater and Hawley,66.24269869869758,200
E05009353 Crookham East,0.0
E05009354 Crookham West and Ewshot,34.25332068813567,200
E05009355 Fleet Central,0.0
E05009356 Fleet East,77.5265551512855,200
E05009357 Fleet West,0.0
E05009358 Hartley Wintney,93.98423485475247,189,9,2
E05009359 Hook,86.0237295113074,200
E05009360 Odiham,93.49276458576985,189,9,2
E05009361 Yateley East,0.0
E05009362 Yateley West,0.0
E05009363 Burford,84.91422605302628,199,1
E05009364 Brize Norton and Shilton,72.80680010728858,200
E05009365 Carterton North West,0.0
E05009367 Brownswood,0.0
E05009368 Cazenove,0.0
E05009369 Clissold,0.0
E05009370 Dalston,0.0
E05009371 De Beauvoir,0.0
E05009372 Hackney Central,0.0
E05009373 Hackney Downs,0.0
E05009374 Hackney Wick,0.0
E05009375 Haggerston,0.0
E05009376 Homerton,0.0
E05009377 Hoxton East & Shoreditch,0.0
E05009378 Hoxton West,0.0
E05009379 King's Park,0.0
E05009380 Lea Bridge,0.0
E05009381 London Fields,0.0
E05009382 Shacklewell,0.0
E05009383 Springfield,0.0
E05009384 Stamford Hill West,0.0
E05009385 Stoke Newington,0.0
E05009386 Victoria,0.0
E05009387 Woodberry Down,0.0
E05009388 Abingdon,0.0
E05009389 Brompton & Hans Town,0.0
E05009390 Campden,0.0
E05009391 Chelsea Riverside,0.0
E05009392 Colville,0.0
E05009393 Courtfield,0.0
E05009394 Dalgarno,0.0
E05009395 Earl's Court,0.0
E05009396 Golborne,0.0
E05009397 Holland,0.0
E05009398 Norland,0.0
E05009399 Notting Dale,0.0
E05009400 Pembridge,0.0
E05009401 Queen's Gate,0.0
E05009402 Redcliffe,0.0
E05009403 Royal Hospital,0.0
E05009404 St. Helen's,0.0
E05009405 Stanley,0.0
E05009406 Bletchley East,0.0
E05009407 Bletchley Park,0.0
E05009408 Bletchley West,0.0
E05009409 Bradwell,0.0
E05009410 Broughton,34.32601145026692,200
E05009411 Campbell Park & Old Woughton,0.0
E05009412 Central Milton Keynes,0.0
E05009413 Danesborough & Walton,87.15371263915146,200
E05009414 Loughton & Shenley,0.0
E05009415 Monkston,0.0
E05009416 Newport Pagnell North & Hanslope,91.12979817115676,192,7,1
E05009417 Newport Pagnell South,0.0
E05009418 Olney,95.42481648330109,182,16,0,2
E05009419 Shenley Brook End,0.0
E05009420 Stantonbury,0.0
E05009421 Stony Stratford,65.05385895615953,200
E05009422 Tattenhoe,0.0
E05009423 Wolverton,75.83461931266737,200
E05009424 Woughton & Fishermead,0.0
